organism_name,assembly_accession,refseq_category,excluded_from_refseq,bioproject,biosample,wgs_master,taxid,species_taxid,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,Order/Family,Common Name,Wild,Capt.,M/F,Reference,total-length,spanned-gaps,unspanned-gaps,region-count,scaffold-count,scaffold-N50,scaffold-L50,scaffold-N75,scaffold-N90,contig-count,contig-N50,contig-L50,total-gap-length,molecule-count,top-level-count,component-count,gc-perc
Mungos mungo,GCA_004023785.1,representative genome,na,PRJNA399406,SAMN07678097,PISW00000000.1,210652,210652,na,US063,latest,Scaffold,Major,Full,2019-01-15,MunMun_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/023/785/GCA_004023785.1_MunMun_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,312364.0,312364.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Banded mongoose,,12.0,x,[322],2448211634,4510,0,0,312364,236501,2886,102573,29071,316874,180702,3832,451000,0,312364,312364,2448211634
Muntiacus muntjak,GCA_008782695.1,representative genome,na,PRJNA542135,SAMN11611925,VCEA00000000.1,9888,9888,na,UTSW_UCB_Mm,latest,Chromosome,Major,Full,2019-10-07,UCB_Mmun_1.0,"University of California, Berkeley",na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/782/695/GCA_008782695.1_UCB_Mmun_1.0,na,na,haploid,vertebrate_mammalian,,,41.5,3.0,25651.0,25651.0,"University of California, Berkeley","Annotation submitted by University of California, Berkeley",,25737.0,25737.0,0.0,32873878, ,Indian muntjac (+),,17.0,x,[100],2573529099.0,23619.0,0.0,0.0,25651.0,682452208.0,2.0,657611141.0,657611141.0,49270.0,215534.0,3442.0,54790522.0,3.0,25651.0,25651.0,41.5
Mus minutoides,GCA_902729485.2,representative genome,na,PRJEB35625,SAMEA6377509,CACVCL000000000.1,10105,10105,na,na,latest,Scaffold,Major,Full,2020-09-25,Mus_minutoides_I2396_v1,"INSTITUT DES SCIENCES DE L'EVOLUTION DE MONTPELLIER, UNIVERSITE DE MONTPELLIER, CNRS-EPHE-IRD-UM",na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/729/485/GCA_902729485.2_Mus_minutoides_I2396_v1,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,66350.0,92356.0,"INSTITUT DES SCIENCES DE L'EVOLUTION DE MONTPELLIER, UNIVERSITE DE MONTPELLIER, CNRS-EPHE-IRD-UM","Annotation submitted by INSTITUT DES SCIENCES DE L'EVOLUTION DE MONTPELLIER, UNIVERSITE DE MONTPELLIER, CNRS-EPHE-IRD-UM",,0.0,0.0,0.0,na, ,Mouse,,3.1,x,[17] [28] [191],2834285774.0,26006.0,0.0,0.0,66350.0,1066131.0,654.0,187303.0,56354.0,92356.0,103650.0,6965.0,415177599.0,0.0,66350.0,92356.0,41.5
Mus musculus,GCA_000001635.9,reference genome,na,PRJNA20689,na,na,10090,10090,strain=C57BL/6J,na,latest,Chromosome,Major,Full,2020-06-24,GRCm39,Genome Reference Consortium,GCF_000001635.27,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/001/635/GCA_000001635.9_GRCm39,na,na,haploid,vertebrate_mammalian,,,42.0,21.0,101.0,21254.0,Genome Reference Consortium,Annotation submitted by Genome Reference Consortium,,13.0,13.0,0.0,12954771;19468303;21750661, ,House mouse,6.0,,x,[21],2728222451.0,204.0,143.0,3.0,102.0,106145001.0,11.0,82274824.0,44068269.0,306.0,59462871.0,15.0,73600614.0,22.0,61.0,21255.0,42.0
Mus musculus,GCF_000001635.27,reference genome,na,PRJNA169,na,na,10090,10090,strain=C57BL/6J,na,latest,Chromosome,Major,Full,2020-06-24,GRCm39,Genome Reference Consortium,GCA_000001635.9,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39,na,na,haploid,vertebrate_mammalian,,,42.0,21.0,101.0,21254.0,NCBI RefSeq,GCF_000001635.27-RS_2023_04,,50562.0,22192.0,17507.0,12954771;19468303;21750661, ,House mouse,6.0,,x,[21],2728222451.0,204.0,143.0,3.0,102.0,106145001.0,11.0,82274824.0,44068269.0,306.0,59462871.0,15.0,73600614.0,22.0,61.0,21255.0,42.0
Muscardinus avellanarius,GCA_963383645.1,representative genome,na,PRJEB65338,SAMEA110180654,CAUJNS000000000.1,39082,39082,na,na,latest,Chromosome,Major,Full,2023-08-26,mMusAve1.1,WELLCOME SANGER INSTITUTE,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/383/645/GCA_963383645.1_mMusAve1.1,na,na,haploid,vertebrate_mammalian,,,41.5,24.0,212.0,212.0,WELLCOME SANGER INSTITUTE,Annotation submitted by WELLCOME SANGER INSTITUTE,,0.0,0.0,0.0,na, ,Common dormouse,4.0,6.0,x,[45] [100],2497520702.0,1805.0,0.0,0.0,213.0,119481734.0,8.0,108208589.0,64769431.0,2018.0,2432660.0,310.0,361000.0,25.0,213.0,213.0,41.5
Mustela lutreola,GCA_030435805.1,representative genome,na,PRJNA984926,SAMN35784236,JAUCGO000000000.1,9666,9666,na,mMusLut2,latest,Chromosome,Major,Full,2023-07-13,mMusLut2.pri,Vertebrate Genomes Project,GCF_030435805.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/435/805/GCA_030435805.1_mMusLut2.pri,na,na,haploid,vertebrate_mammalian,,,42.0,20.0,25.0,25.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,37834264, ,European mink,10.0,,x,[100] [228] [304],2586285479.0,39.0,0.0,0.0,26.0,154078643.0,7.0,123813674.0,75872633.0,65.0,83356672.0,11.0,7800.0,21.0,26.0,26.0,42.0
Mustela lutreola,GCF_030435805.1,representative genome,na,PRJNA1006319,SAMN35784236,JAUCGO000000000.1,9666,9666,na,mMusLut2,latest,Chromosome,Major,Full,2023-07-13,mMusLut2.pri,Vertebrate Genomes Project,GCA_030435805.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/435/805/GCF_030435805.1_mMusLut2.pri,na,na,haploid,vertebrate_mammalian,,,42.0,20.0,25.0,25.0,NCBI RefSeq,GCF_030435805.1-RS_2023_08,,33402.0,20701.0,8243.0,37834264, ,European mink,10.0,,x,[100] [228] [304],2586268927.0,39.0,0.0,0.0,25.0,154078643.0,7.0,123813674.0,75872633.0,64.0,83356672.0,11.0,7800.0,20.0,25.0,25.0,42.0
Mustela nigripes,GCA_022355385.1,representative genome,na,PRJNA634921,SAMN15012758,JABTCS000000000.1,77151,77151,na,SB6536,latest,Chromosome,Major,Full,2022-02-24,MUSNIG.SB6536,Smithsonian Institution,GCF_022355385.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/355/385/GCA_022355385.1_MUSNIG.SB6536,na,na,haploid,vertebrate_mammalian,,,41.5,19.0,20574.0,20574.0,Smithsonian Institution,Annotation submitted by Smithsonian Institution,,0.0,0.0,0.0,na, ,Black-footed ferret,,12.0,x,[100] [117],2498532951.0,33040.0,0.0,0.0,20574.0,145433501.0,7.0,91623666.0,60258618.0,53614.0,148763.0,4716.0,82348163.0,19.0,20574.0,20574.0,41.5
Mustela nigripes,GCF_022355385.1,representative genome,na,PRJNA1010132,SAMN15012758,JABTCS000000000.1,77151,77151,na,SB6536,latest,Chromosome,Major,Full,2022-02-24,MUSNIG.SB6536,Smithsonian Institution,GCA_022355385.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/355/385/GCF_022355385.1_MUSNIG.SB6536,na,na,haploid,vertebrate_mammalian,,,41.5,19.0,20574.0,20574.0,NCBI RefSeq,GCF_022355385.1-RS_2023_09,,30655.0,20269.0,6046.0,25208186;37249392, ,Black-footed ferret,,12.0,x,[100] [117],2498549507.0,33040.0,0.0,0.0,20575.0,145433501.0,7.0,91623666.0,60258618.0,53615.0,148763.0,4716.0,82348163.0,20.0,20575.0,20575.0,41.5
Myocastor coypus,GCA_004027025.1,representative genome,na,PRJNA399346,SAMN07678020,PVJA000000000.1,10157,10157,na,US051,latest,Scaffold,Major,Full,2019-01-16,MyoCoy_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/027/025/GCA_004027025.1_MyoCoy_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,1669667.0,1669667.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na,Myocastoridae,Nutria,,10.0,x,[186],2903175784,15249,0,0,1669667,35982,21157,10990,352,1684916,28446,27184,1524900,0,1669667,1669667,2903175784
Myotis lucifugus,GCA_000147115.1,representative genome,na,PRJNA16951,SAMN02953645,AAPE00000000.2,59463,59463,na,na,latest,Scaffold,Major,Full,2010-09-14,Myoluc2.0,Broad Institute,GCF_000147115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/115/GCA_000147115.1_Myoluc2.0,na,na,haploid,vertebrate_mammalian,2034575300.0,1966419868.0,42.5,0.0,11654.0,72785.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Little brown bat (+),,30.0,x,[151],2034575300.0,61131.0,0.0,0.0,11654.0,4293315.0,106.0,1362160.0,232237.0,72785.0,64330.0,8574.0,68155432.0,0.0,11654.0,72785.0,42.5
Myotis lucifugus,GCF_000147115.1,representative genome,na,PRJNA208947,SAMN02953645,AAPE00000000.2,59463,59463,na,na,latest,Scaffold,Major,Full,2010-09-14,Myoluc2.0,Broad Institute,GCA_000147115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/115/GCF_000147115.1_Myoluc2.0,na,na,haploid,vertebrate_mammalian,2034575300.0,1966419868.0,42.5,0.0,11654.0,72785.0,NCBI RefSeq,NCBI Myotis lucifugus Annotation Release 102,,31342.0,19953.0,4755.0,na, ,Little brown bat (+),,30.0,x,[151],2034575300,61131,0,0,11654,4293315,106,1362160,232237,72785,64330,8574,68155432,0,11654,72785,2034575300
Myotis myotis,GCA_014108235.1,representative genome,na,PRJNA628559,SAMN14734277,JABWUV000000000.1,51298,51298,na,mMyoMyo1,latest,Scaffold,Major,Full,2020-08-13,mMyoMyo1.p,Bat1K,GCF_014108235.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/108/235/GCA_014108235.1_mMyoMyo1.p,na,na,haploid,vertebrate_mammalian,2002780556.0,1973827151.0,43.0,0.0,92.0,92.0,Bat1K,Annotation submitted by Bat1K,,21284.0,21284.0,0.0,32699395, ,Greater mouse-eared bat,18.0,,x,[100],2002797876.0,538.0,0.0,0.0,93.0,94448911.0,7.0,74216526.0,43537823.0,631.0,12511134.0,41.0,28953405.0,1.0,93.0,93.0,43.0
Myotis myotis,GCF_014108235.1,representative genome,na,PRJNA665501,SAMN14734277,JABWUV000000000.1,51298,51298,na,mMyoMyo1,latest,Scaffold,Major,Full,2020-08-07,mMyoMyo1.p,Bat1K,GCA_014108235.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/235/GCF_014108235.1_mMyoMyo1.p,na,na,haploid,vertebrate_mammalian,2002780556.0,1973827151.0,43.0,0.0,92.0,92.0,NCBI RefSeq,NCBI Myotis myotis Annotation Release 100,,30786.0,20154.0,5151.0,26713722;32699395, ,Greater mouse-eared bat,18.0,,x,[100],2002797769.0,538.0,0.0,0.0,93.0,94448911.0,7.0,74216526.0,43537823.0,631.0,12511134.0,41.0,28953405.0,1.0,93.0,93.0,43.0
Myotis vivesi,GCA_035771395.1,representative genome,na,PRJNA1021227,SAMN37984258,JAWPEG000000000.1,233766,233766,na,0227,latest,Scaffold,Major,Full,2024-01-17,ASM3577139v1,INSTITUTO POLITECNICO NACIONAL,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/771/395/GCA_035771395.1_ASM3577139v1,na,na,haploid,vertebrate_mammalian,2096544541.0,1966333908.0,42.5,0.0,64503.0,64503.0,INSTITUTO POLITECNICO NACIONAL,Annotation submitted by INSTITUTO POLITECNICO NACIONAL,,0.0,0.0,0.0,na, ,Fish-eating bat,10.0,10.0,x,[313],2096544541.0,38600.0,0.0,0.0,64503.0,91830945.0,7.0,52819819.0,28544.0,103103.0,68740.0,8079.0,130210633.0,0.0,64503.0,64503.0,42.5
Myrmecobius fasciatus,GCA_023553655.1,representative genome,na,PRJNA786364,SAMN23669059,JAJPUD000000000.1,55782,55782,na,AWGG2021F,latest,Scaffold,Major,Full,2022-05-25,mMyrfas1.20211206,The University of Sydney,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/553/655/GCA_023553655.1_mMyrfas1.20211206,na,na,haploid,vertebrate_mammalian,,,36.5,0.0,112292.0,112292.0,The University of Sydney,Annotation submitted by The University of Sydney,,0.0,0.0,0.0,na,Myrmecobiidae,Banded anteater (+),,5.0,m,[303],3424299216.0,107155.0,0.0,0.0,112292.0,222760.0,3890.0,55137.0,13342.0,219447.0,37786.0,24796.0,120676423.0,0.0,112292.0,112292.0,36.5
Myrmecophaga tridactyla,GCA_004026745.1,representative genome,na,PRJNA399407,SAMN07678098,PVIY000000000.1,71006,71006,na,BS39,latest,Scaffold,Major,Full,2019-01-16,MyrTri_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/026/745/GCA_004026745.1_MyrTri_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,39.5,0.0,1621408.0,1621408.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Giant anteater,,26.0,x,[100] [192],3547273050,8283,0,0,1621408,41255,22180,11705,478,1629691,36434,25228,828300,0,1621408,1621408,3547273050
Nasalis larvatus,GCA_000772465.1,representative genome,na,PRJNA241312,SAMN02689222,JMHX00000000.1,43780,43780,na,Charlie,latest,Chromosome,Major,Full,2014-11-10,Charlie1.0,Proboscis Monkey Functional Genome Consortium,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/465/GCA_000772465.1_Charlie1.0,na,na,haploid,vertebrate_mammalian,,,40.5,21.0,319549.0,319549.0,Proboscis Monkey Functional Genome Consortium,Annotation submitted by Proboscis Monkey Functional Genome Consortium,,0.0,0.0,0.0,na, ,Proboscis monkey,,13.6,x,[97],3011966170.0,233863.0,0.0,0.0,319549.0,137426304.0,9.0,88628999.0,2948.0,553412.0,13295.0,48052.0,614115694.0,21.0,319549.0,319549.0,40.5
Neofelis nebulosa,GCA_028018385.1,representative genome,na,PRJNA915742,SAMN31801981,JAQMCS000000000.1,61452,61452,na,mNeoNeb1,latest,Chromosome,Major,Full,2023-01-31,mNeoNeb1.pri,Vertebrate Genomes Project,GCF_028018385.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/018/385/GCA_028018385.1_mNeoNeb1.pri,na,na,haploid,vertebrate_mammalian,,,42.0,20.0,33.0,33.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na, ,Clouded leopard,,17.0,x,[100] [101] [192],2468361932.0,181.0,0.0,0.0,34.0,150204169.0,7.0,95678116.0,75977291.0,215.0,51579577.0,16.0,1363852.0,21.0,34.0,34.0,42.0
Neofelis nebulosa,GCF_028018385.1,representative genome,na,PRJNA998453,SAMN31801981,JAQMCS000000000.1,61452,61452,na,mNeoNeb1,latest,Chromosome,Major,Full,2023-01-31,mNeoNeb1.pri,Vertebrate Genomes Project,GCA_028018385.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/018/385/GCF_028018385.1_mNeoNeb1.pri,na,na,haploid,vertebrate_mammalian,,,42.0,20.0,33.0,33.0,NCBI RefSeq,GCF_028018385.1-RS_2023_07,,36852.0,20501.0,12385.0,na, ,Clouded leopard,,17.0,x,[100] [101] [192],2468345093.0,181.0,0.0,0.0,33.0,150204169.0,7.0,95678116.0,75977291.0,214.0,51579577.0,16.0,1363852.0,20.0,33.0,33.0,42.0
Neotragus moschatus,GCA_006410615.1,representative genome,na,PRJNA438286,SAMN08714493,SJYA00000000.1,66442,66442,na,SUN-559,latest,Scaffold,Major,Full,2019-06-24,SUN,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/410/615/GCA_006410615.1_SUN,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,218204.0,218204.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Suni,,9.0,x,[100],2675729750,148271,0,0,218204,952090,662,31947,4146,366475,59277,10954,71670090,0,218204,218204,42
Neotragus pygmaeus,GCA_006410875.1,representative genome,na,PRJNA438286,SAMN08714492,SJYV00000000.1,1027985,1027985,na,RAL-4837,latest,Scaffold,Major,Full,2019-06-24,RAL,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/410/875/GCA_006410875.1_RAL,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,354089.0,354089.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Royal antelope,,6.0,x,[100],2895867692,117309,0,0,354089,363895,1428,9887,2709,471398,30751,21047,94535507,0,354089,354089,42
Noctilio leporinus,GCA_004026585.1,representative genome,na,PRJNA399473,SAMN07678134,PVIW00000000.1,94963,94963,na,US093,latest,Scaffold,Major,Full,2019-01-16,NocLep_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/026/585/GCA_004026585.1_NocLep_v1_BIUU,na,na,haploid,vertebrate_mammalian,2098501394.0,2097884294.0,41.0,0.0,298222.0,298222.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na,Noctilionidae,Bulldog bat,,11.5,x,[143],2098501394,6171,0,0,298222,191494,2920,75021,23439,304393,135651,4194,617100,0,298222,298222,2098501394
Nyctereutes procyonoides,GCA_905146905.1,representative genome,na,PRJEB41734,SAMEA7690874,CAJHUB000000000.1,34880,34880,na,TBG_1078,latest,Scaffold,Major,Full,2021-02-14,NYPRO_anot_genome,Senckenber Biodiversity and Climate Research Centre Frankfurt,GCF_905146905.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/146/905/GCA_905146905.1_NYPRO_anot_genome,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,810.0,810.0,Senckenber Biodiversity and Climate Research Centre Frankfurt,Annotation submitted by Senckenber Biodiversity and Climate Research Centre Frankfurt,,27177.0,27168.0,0.0,na, ,Raccoon dog,11.0,7.0,x,[100],2387080870.0,68.0,0.0,0.0,810.0,53959811.0,17.0,29491044.0,18469968.0,878.0,35077230.0,24.0,499768.0,0.0,810.0,810.0,41.5
Nyctereutes procyonoides,GCF_905146905.1,representative genome,na,PRJNA955236,SAMEA7690874,CAJHUB000000000.1,34880,34880,na,TBG_1078,latest,Scaffold,Major,Full,2021-02-14,NYPRO_anot_genome,Senckenber Biodiversity and Climate Research Centre Frankfurt,GCA_905146905.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/146/905/GCF_905146905.1_NYPRO_anot_genome,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,810.0,810.0,NCBI RefSeq,GCF_905146905.1-RS_2023_04,,29943.0,20849.0,4133.0,na, ,Raccoon dog,11.0,7.0,x,[100],2387097583.0,68.0,0.0,0.0,811.0,53959811.0,17.0,29491044.0,18469968.0,879.0,35077230.0,24.0,499768.0,1.0,811.0,811.0,41.5
Nycticebus coucang,GCA_027406575.1,representative genome,na,PRJNA838348,SAMN28408555,JAPZEE000000000.1,9470,9470,na,mNycCou1,latest,Chromosome,Major,Full,2022-12-28,mNycCou1.pri,Vertebrate Genomes Project,GCF_027406575.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/406/575/GCA_027406575.1_mNycCou1.pri,na,na,haploid,vertebrate_mammalian,,,41.0,26.0,84.0,84.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na, ,Slow loris,,20.0,f,[100] [104],2917170805.0,218.0,0.0,0.0,85.0,135917784.0,10.0,97885895.0,69287667.0,303.0,41197715.0,23.0,4119506.0,27.0,85.0,85.0,41.0
Nycticebus coucang,GCF_027406575.1,representative genome,na,PRJNA927103,SAMN28408555,JAPZEE000000000.1,9470,9470,na,mNycCou1,latest,Chromosome,Major,Full,2022-12-28,mNycCou1.pri,Vertebrate Genomes Project,GCA_027406575.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/406/575/GCF_027406575.1_mNycCou1.pri,na,na,haploid,vertebrate_mammalian,,,41.0,26.0,84.0,84.0,NCBI RefSeq,GCF_027406575.1-RS_2023_03,,38900.0,22137.0,7057.0,na, ,Slow loris,,20.0,f,[100] [104],2917154053.0,218.0,0.0,0.0,84.0,135917784.0,10.0,97885895.0,69287667.0,302.0,41197715.0,23.0,4119506.0,26.0,84.0,84.0,41.0
Nycticeius humeralis,GCA_007922795.1,representative genome,na,PRJNA399355,SAMN07678030,VMDQ000000000.1,27670,27670,na,US023,latest,Scaffold,Major,Full,2019-08-08,NycHum_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/922/795/GCA_007922795.1_NycHum_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,43.5,0.0,1676240.0,1676240.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Evening bat (+),,5.0,x,[328],2779565143.0,4333.0,0.0,0.0,1676240.0,15095.0,40517.0,2571.0,399.0,1680573.0,14267.0,43614.0,433300.0,0.0,1676240.0,1676240.0,43.5
Ochotona princeps,GCA_030435755.1,representative genome,na,PRJNA986273,SAMN35822658,JAUDYK000000000.1,9978,9978,na,mOchPri1,latest,Chromosome,Major,Full,2023-07-13,mOchPri1.hap1,Vertebrate Genomes Project,GCF_030435755.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/435/755/GCA_030435755.1_mOchPri1.hap1,na,na,haploid,vertebrate_mammalian,,,44.0,35.0,5864.0,5864.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na, ,N. American pika,6.0,,x,[100],2555461757.0,432.0,0.0,0.0,5865.0,73962893.0,12.0,39250794.0,122964.0,6297.0,12191025.0,51.0,86229.0,36.0,5865.0,5865.0,44.0
Ochotona princeps,GCF_030435755.1,representative genome,na,PRJNA999375,SAMN35822658,JAUDYK000000000.1,9978,9978,na,mOchPri1,latest,Chromosome,Major,Full,2023-07-13,mOchPri1.hap1,Vertebrate Genomes Project,GCA_030435755.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/435/755/GCF_030435755.1_mOchPri1.hap1,na,na,haploid,vertebrate_mammalian,,,44.0,35.0,5864.0,5864.0,NCBI RefSeq,GCF_030435755.1-RS_2023_07,,28141.0,20332.0,4213.0,na, ,N. American pika,6.0,,x,[100],2555444530.0,432.0,0.0,0.0,5864.0,73962893.0,12.0,39250794.0,122964.0,6296.0,12191025.0,51.0,86229.0,35.0,5864.0,5864.0,44.0
Octodon degus,GCA_000260255.1,representative genome,na,PRJNA74595,SAMN00769067,AJSA00000000.1,10160,10160,na,3935,latest,Scaffold,Major,Full,2012-05-01,OctDeg1.0,Broad Institute,GCF_000260255.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/255/GCA_000260255.1_OctDeg1.0,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,7134.0,259904.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na,Octodontidae,Degus,,7.1,x,[143],2995872505.0,252770.0,0.0,0.0,7134.0,12091372.0,77.0,6737359.0,2856673.0,259904.0,19847.0,36018.0,469628236.0,0.0,7134.0,259904.0,41.5
Octodon degus,GCF_000260255.1,representative genome,na,PRJNA193441,SAMN00769067,AJSA00000000.1,10160,10160,na,3935,latest,Scaffold,Major,Full,2012-05-01,OctDeg1.0,Broad Institute,GCA_000260255.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/255/GCF_000260255.1_OctDeg1.0,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,7134.0,259904.0,NCBI RefSeq,NCBI Octodon degus Annotation Release 102,,39965.0,20610.0,4430.0,21723951,Octodontidae,Degus,,7.1,x,[143],2995889303.0,252770.0,0.0,0.0,7135.0,12091372.0,77.0,6737359.0,2856673.0,259905.0,19847.0,36018.0,469628236.0,1.0,7135.0,259905.0,41.5
Okapia johnstoni,GCA_024291935.2,representative genome,na,PRJNA708170,SAMN18755936,JAGTYA000000000.1,86973,86973,na,TBG_1119_Moyo,latest,Chromosome,Major,Full,2022-07-16,TBG_Okapi_asm_v1,Senckenberg Nature Research Society,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/291/935/GCA_024291935.2_TBG_Okapi_asm_v1,na,na,haploid,vertebrate_mammalian,,,42.0,23.0,3653.0,3653.0,Senckenberg Nature Research Society,Annotation submitted by Senckenberg Nature Research Society,,0.0,0.0,0.0,35788365, ,Okapi (+),,30.0,x,[100],2387734228.0,79.0,0.0,0.0,3653.0,102048473.0,10.0,87376319.0,68577941.0,3732.0,61700678.0,13.0,8120.0,23.0,3653.0,3653.0,42.0
Ondatra zibethicus,GCA_004026605.1,representative genome,na,PRJNA399451,SAMN07678059,PVIU00000000.1,10060,10060,na,US110,latest,Scaffold,Major,Full,2019-01-16,OndZib_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/026/605/GCA_004026605.1_OndZib_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,41.5,0.0,565356.0,565356.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Muskrat,3.0,10.0,x,[229],2562752769,6243,0,0,565356,89093,7754,38643,9124,571599,73746,9587,624300,0,565356,565356,2562752769
Onychomys leucogaster,GCA_949786385.1,representative genome,na,PRJEB60916,SAMEA112839417,CATKUP000000000.1,38668,38668,na,na,latest,Chromosome,Major,Full,2023-04-08,OncLeu_H2_v1,"EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE",na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/786/385/GCA_949786385.1_OncLeu_H2_v1,na,na,haploid,vertebrate_mammalian,,,42.0,24.0,1053.0,1053.0,"EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE","Annotation submitted by EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE",,0.0,0.0,0.0,na, ,Northern grasshopper mouse (+),,5.0,x,[100],3152994889.0,186.0,0.0,0.0,1053.0,94124810.0,12.0,60811634.0,2336000.0,1239.0,19200283.0,43.0,37202.0,24.0,1053.0,1053.0,42.0
